type,node_id,parent_id,planet_id,depth,size,x,y,z,r,g,b,image_id
node,0_node_2361,0_node_2357.0_grp_189,0,2,14,-2.228377103805542,9.316628456115723,1.847977638244629,0.32941176470588235,0.3803921568627451,0.23921568627450981,
node,0_node_2362,0_node_2360.0_grp_193,0,2,6,-1.5133953094482422,9.711590766906738,1.2334080934524536,0.3215686274509804,0.34901960784313724,0.25882352941176473,
node,0_node_2363,0_node_2360.0_grp_193,0,2,9,-2.049426794052124,9.8587064743042,1.4657762050628662,0.32941176470588235,0.39215686274509803,0.29411764705882354,
node,0_node_2364,0_node_2363,0,3,5,-2.0235273838043213,9.922932624816895,1.5461976528167725,0.30980392156862746,0.35294117647058826,0.2627450980392157,
node,0_node_2365,0_node_2363,0,3,3,-1.7812820672988892,9.658480644226074,1.4231576919555664,0.4117647058823529,0.4470588235294118,0.2823529411764706,
node,0_node_2366,0_node_2361.0_grp_195,0,2,22,-1.7067970037460327,9.148883819580078,1.3602102994918823,0.3058823529411765,0.33725490196078434,0.27450980392156865,
node,0_node_2367,0_node_2361.0_grp_195,0,2,10,-2.54840087890625,9.179312705993652,2.0843327045440674,0.25882352941176473,0.33725490196078434,0.2,
node,0_node_2368,0_node_2365,0,4,31,-1.5185973644256592,9.35893726348877,1.3685537576675415,0.35294117647058826,0.34509803921568627,0.29411764705882354,
node,0_node_2369,0_node_2365,0,4,6,-1.78766930103302,9.619028091430664,1.1904149055480957,0.4196078431372549,0.4235294117647059,0.34509803921568627,
node,0_node_2370,0_node_2368,0,5,10,-1.306761384010315,9.312984466552734,1.3270041942596436,0.3568627450980392,0.34901960784313724,0.2901960784313726,
node,0_node_2371,0_node_2368,0,5,20,-1.612762689590454,9.372237205505371,1.390191912651062,0.33725490196078434,0.34509803921568627,0.29411764705882354,
node,0_node_2372,0_node_2369,0,5,18,-1.992891788482666,9.789887428283691,1.4490926265716553,0.30980392156862746,0.3568627450980392,0.2235294117647059,
node,0_node_2373,0_node_2369,0,5,44,-1.7678954601287842,9.580323219299316,1.1129683256149292,0.3607843137254902,0.3803921568627451,0.2980392156862745,
node,0_node_2374,0_node_2372,0,6,13,-1.9456225633621216,9.794557571411133,1.3786698579788208,0.28627450980392155,0.3333333333333333,0.21176470588235294,
node,0_node_2375,0_node_2372,0,6,21,-2.0657272338867188,9.91067123413086,1.6230928897857666,0.34509803921568627,0.3764705882352941,0.20392156862745098,
node,0_node_2376,0_node_2373,0,6,19,-1.8188652992248535,9.458044052124023,0.9983935952186584,0.35294117647058826,0.3764705882352941,0.2823529411764706,
node,0_node_2377,0_node_2373,0,6,21,-1.7147932052612305,9.678855895996094,1.2178394794464111,0.34901960784313724,0.3686274509803922,0.28627450980392155,
node,0_node_2378,0_node_2367.0_grp_200,0,2,7,-2.556536912918091,9.032299995422363,2.150113344192505,0.3137254901960784,0.33725490196078434,0.21568627450980393,
node,0_node_2379,0_node_2367.0_grp_200,0,2,7,-1.7515840530395508,8.828895568847656,1.7625153064727783,0.34509803921568627,0.33725490196078434,0.28627450980392155,
node,0_node_2380,0_node_2375,0,7,7,-2.171454429626465,9.852801322937012,1.6932412385940552,0.35294117647058826,0.3568627450980392,0.1803921568627451,
node,0_node_2381,0_node_2375,0,7,10,-1.9449357986450195,9.993297576904297,1.5444221496582031,0.3411764705882353,0.3843137254901961,0.20784313725490197,
node,0_node_2382,0_node_2378,0,3,22,-2.7024316787719727,8.946660995483398,2.138047218322754,0.2784313725490196,0.3058823529411765,0.2,
node,0_node_2383,0_node_2378,0,3,14,-2.3513011932373047,9.51790714263916,2.022965908050537,0.28627450980392155,0.35294117647058826,0.1450980392156863,
node,0_node_2384,0_node_2383,0,4,6,-2.1440775394439697,9.596449851989746,2.0562636852264404,0.25098039215686274,0.4117647058823529,0.14901960784313725,
node,0_node_2385,0_node_2383,0,4,7,-2.495365858078003,9.508757591247559,1.9452604055404663,0.30980392156862746,0.3176470588235294,0.1411764705882353,
node,0_node_2386,0_node_2382,0,4,17,-2.50742506980896,9.034640312194824,2.0976102352142334,0.2901960784313726,0.32941176470588235,0.19215686274509805,
node,0_node_2387,0_node_2382,0,4,18,-2.7434873580932617,8.96597671508789,2.146467924118042,0.27058823529411763,0.2980392156862745,0.19215686274509805,
node,0_node_2419.0_grp_251,planet_0,0,1,14,-1.6358115673065186,8.392107963562012,1.6679706573486328,0.3058823529411765,0.30196078431372547,0.2980392156862745,
node,0_node_2324.0_grp_154,planet_0,0,1,5,-0.9810380935668945,9.066865921020508,2.6822965145111084,0.3254901960784314,0.3137254901960784,0.27058823529411763,
node,0_node_2390,0_node_2386,0,5,11,-2.5747568607330322,9.116133689880371,2.0975539684295654,0.3215686274509804,0.36470588235294116,0.19607843137254902,
node,0_node_2391,0_node_2386,0,5,6,-2.3839828968048096,8.885235786437988,2.0977139472961426,0.22745098039215686,0.27058823529411763,0.1843137254901961,
